date,demand_quantity,part_id,category,service_center
2023-03-20,134,Part-001 (High Vol),High Moving,South
2023-03-21,131,Part-001 (High Vol),High Moving,South
2023-03-22,146,Part-001 (High Vol),High Moving,South
2023-03-23,158,Part-001 (High Vol),High Moving,South
2023-03-24,146,Part-001 (High Vol),High Moving,South
2023-03-25,149,Part-001 (High Vol),High Moving,South
2023-03-26,167,Part-001 (High Vol),High Moving,South
2023-03-27,152,Part-001 (High Vol),High Moving,South
2023-03-28,147,Part-001 (High Vol),High Moving,South
2023-03-29,165,Part-001 (High Vol),High Moving,South
2023-03-30,154,Part-001 (High Vol),High Moving,South
2023-03-31,155,Part-001 (High Vol),High Moving,South
2023-04-01,183,Part-001 (High Vol),High Moving,South
2023-04-02,162,Part-001 (High Vol),High Moving,South
2023-04-03,129,Part-001 (High Vol),High Moving,South
2023-04-04,177,Part-001 (High Vol),High Moving,South
2023-04-05,168,Part-001 (High Vol),High Moving,South
2023-04-06,171,Part-001 (High Vol),High Moving,South
2023-04-07,183,Part-001 (High Vol),High Moving,South
2023-04-08,175,Part-001 (High Vol),High Moving,South
2023-04-09,182,Part-001 (High Vol),High Moving,South
2023-04-10,148,Part-001 (High Vol),High Moving,South
2023-04-11,164,Part-001 (High Vol),High Moving,South
2023-04-12,199,Part-001 (High Vol),High Moving,South
2023-04-13,177,Part-001 (High Vol),High Moving,South
2023-04-14,151,Part-001 (High Vol),High Moving,South
2023-04-15,158,Part-001 (High Vol),High Moving,South
2023-04-16,157,Part-001 (High Vol),High Moving,South
2023-04-17,171,Part-001 (High Vol),High Moving,South
2023-04-18,161,Part-001 (High Vol),High Moving,South
2023-04-19,155,Part-001 (High Vol),High Moving,South
2023-04-20,162,Part-001 (High Vol),High Moving,South
2023-04-21,167,Part-001 (High Vol),High Moving,South
2023-04-22,153,Part-001 (High Vol),High Moving,South
2023-04-23,145,Part-001 (High Vol),High Moving,South
2023-04-24,145,Part-001 (High Vol),High Moving,South
2023-04-25,154,Part-001 (High Vol),High Moving,South
2023-04-26,147,Part-001 (High Vol),High Moving,South
2023-04-27,156,Part-001 (High Vol),High Moving,South
2023-04-28,126,Part-001 (High Vol),High Moving,South
2023-04-29,130,Part-001 (High Vol),High Moving,South
2023-04-30,153,Part-001 (High Vol),High Moving,South
2023-05-01,129,Part-001 (High Vol),High Moving,South
2023-05-02,161,Part-001 (High Vol),High Moving,South
2023-05-03,162,Part-001 (High Vol),High Moving,South
2023-05-04,162,Part-001 (High Vol),High Moving,South
2023-05-05,129,Part-001 (High Vol),High Moving,South
2023-05-06,145,Part-001 (High Vol),High Moving,South
2023-05-07,138,Part-001 (High Vol),High Moving,South
2023-05-08,162,Part-001 (High Vol),High Moving,South
2023-05-09,176,Part-001 (High Vol),High Moving,South
2023-05-10,166,Part-001 (High Vol),High Moving,South
2023-05-11,156,Part-001 (High Vol),High Moving,South
2023-05-12,153,Part-001 (High Vol),High Moving,South
2023-05-13,171,Part-001 (High Vol),High Moving,South
2023-05-14,146,Part-001 (High Vol),High Moving,South
2023-05-15,175,Part-001 (High Vol),High Moving,South
2023-05-16,156,Part-001 (High Vol),High Moving,South
2023-05-17,182,Part-001 (High Vol),High Moving,South
2023-05-18,173,Part-001 (High Vol),High Moving,South
2023-05-19,171,Part-001 (High Vol),High Moving,South
2023-05-20,166,Part-001 (High Vol),High Moving,South
2023-05-21,175,Part-001 (High Vol),High Moving,South
2023-05-22,190,Part-001 (High Vol),High Moving,South
2023-05-23,198,Part-001 (High Vol),High Moving,South
2023-05-24,190,Part-001 (High Vol),High Moving,South
2023-05-25,203,Part-001 (High Vol),High Moving,South
2023-05-26,220,Part-001 (High Vol),High Moving,South
2023-05-27,176,Part-001 (High Vol),High Moving,South
2023-05-28,176,Part-001 (High Vol),High Moving,South
2023-05-29,156,Part-001 (High Vol),High Moving,South
2023-05-30,194,Part-001 (High Vol),High Moving,South
2023-05-31,193,Part-001 (High Vol),High Moving,South
2023-06-01,158,Part-001 (High Vol),High Moving,South
2023-06-02,178,Part-001 (High Vol),High Moving,South
2023-06-03,184,Part-001 (High Vol),High Moving,South
2023-06-04,166,Part-001 (High Vol),High Moving,South
2023-06-05,173,Part-001 (High Vol),High Moving,South
2023-06-06,160,Part-001 (High Vol),High Moving,South
2023-06-07,137,Part-001 (High Vol),High Moving,South
2023-06-08,168,Part-001 (High Vol),High Moving,South
2023-06-09,170,Part-001 (High Vol),High Moving,South
2023-06-10,159,Part-001 (High Vol),High Moving,South
2023-06-11,133,Part-001 (High Vol),High Moving,South
2023-06-12,134,Part-001 (High Vol),High Moving,South
2023-06-13,128,Part-001 (High Vol),High Moving,South
2023-06-14,156,Part-001 (High Vol),High Moving,South
2023-06-15,163,Part-001 (High Vol),High Moving,South
2023-06-16,151,Part-001 (High Vol),High Moving,South
2023-06-17,159,Part-001 (High Vol),High Moving,South
2023-06-18,133,Part-001 (High Vol),High Moving,South
2023-06-19,150,Part-001 (High Vol),High Moving,South
2023-06-20,129,Part-001 (High Vol),High Moving,South
2023-06-21,140,Part-001 (High Vol),High Moving,South
2023-06-22,167,Part-001 (High Vol),High Moving,South
2023-06-23,153,Part-001 (High Vol),High Moving,South
2023-06-24,178,Part-001 (High Vol),High Moving,South
2023-06-25,170,Part-001 (High Vol),High Moving,South
2023-06-26,206,Part-001 (High Vol),High Moving,South
2023-06-27,170,Part-001 (High Vol),High Moving,South
2023-06-28,150,Part-001 (High Vol),High Moving,South
2023-06-29,173,Part-001 (High Vol),High Moving,South
2023-06-30,162,Part-001 (High Vol),High Moving,South
2023-07-01,193,Part-001 (High Vol),High Moving,South
2023-07-02,181,Part-001 (High Vol),High Moving,South
2023-07-03,180,Part-001 (High Vol),High Moving,South
2023-07-04,182,Part-001 (High Vol),High Moving,South
2023-07-05,196,Part-001 (High Vol),High Moving,South
2023-07-06,179,Part-001 (High Vol),High Moving,South
2023-07-07,198,Part-001 (High Vol),High Moving,South
2023-07-08,201,Part-001 (High Vol),High Moving,South
2023-07-09,180,Part-001 (High Vol),High Moving,South
2023-07-10,170,Part-001 (High Vol),High Moving,South
2023-07-11,175,Part-001 (High Vol),High Moving,South
2023-07-12,192,Part-001 (High Vol),High Moving,South
2023-07-13,181,Part-001 (High Vol),High Moving,South
2023-07-14,187,Part-001 (High Vol),High Moving,South
2023-07-15,201,Part-001 (High Vol),High Moving,South
2023-07-16,176,Part-001 (High Vol),High Moving,South
2023-07-17,157,Part-001 (High Vol),High Moving,South
2023-07-18,182,Part-001 (High Vol),High Moving,South
2023-07-19,165,Part-001 (High Vol),High Moving,South
2023-07-20,174,Part-001 (High Vol),High Moving,South
2023-07-21,175,Part-001 (High Vol),High Moving,South
2023-07-22,142,Part-001 (High Vol),High Moving,South
2023-07-23,175,Part-001 (High Vol),High Moving,South
2023-07-24,166,Part-001 (High Vol),High Moving,South
2023-07-25,141,Part-001 (High Vol),High Moving,South
2023-07-26,154,Part-001 (High Vol),High Moving,South
2023-07-27,152,Part-001 (High Vol),High Moving,South
2023-07-28,148,Part-001 (High Vol),High Moving,South
2023-07-29,161,Part-001 (High Vol),High Moving,South
2023-07-30,170,Part-001 (High Vol),High Moving,South
2023-07-31,149,Part-001 (High Vol),High Moving,South
2023-08-01,170,Part-001 (High Vol),High Moving,South
2023-08-02,166,Part-001 (High Vol),High Moving,South
2023-08-03,157,Part-001 (High Vol),High Moving,South
2023-08-04,158,Part-001 (High Vol),High Moving,South
2023-08-05,140,Part-001 (High Vol),High Moving,South
2023-08-06,138,Part-001 (High Vol),High Moving,South
2023-08-07,166,Part-001 (High Vol),High Moving,South
2023-08-08,153,Part-001 (High Vol),High Moving,South
2023-08-09,168,Part-001 (High Vol),High Moving,South
2023-08-10,164,Part-001 (High Vol),High Moving,South
2023-08-11,148,Part-001 (High Vol),High Moving,South
2023-08-12,183,Part-001 (High Vol),High Moving,South
2023-08-13,174,Part-001 (High Vol),High Moving,South
2023-08-14,184,Part-001 (High Vol),High Moving,South
2023-08-15,171,Part-001 (High Vol),High Moving,South
2023-08-16,181,Part-001 (High Vol),High Moving,South
2023-08-17,211,Part-001 (High Vol),High Moving,South
2023-08-18,191,Part-001 (High Vol),High Moving,South
2023-08-19,198,Part-001 (High Vol),High Moving,South
2023-08-20,170,Part-001 (High Vol),High Moving,South
2023-08-21,225,Part-001 (High Vol),High Moving,South
2023-08-22,216,Part-001 (High Vol),High Moving,South
2023-08-23,208,Part-001 (High Vol),High Moving,South
2023-08-24,199,Part-001 (High Vol),High Moving,South
2023-08-25,185,Part-001 (High Vol),High Moving,South
2023-08-26,190,Part-001 (High Vol),High Moving,South
2023-08-27,196,Part-001 (High Vol),High Moving,South
2023-08-28,169,Part-001 (High Vol),High Moving,South
2023-08-29,169,Part-001 (High Vol),High Moving,South
2023-08-30,148,Part-001 (High Vol),High Moving,South
2023-08-31,159,Part-001 (High Vol),High Moving,South
2023-09-01,192,Part-001 (High Vol),High Moving,South
2023-09-02,160,Part-001 (High Vol),High Moving,South
2023-09-03,157,Part-001 (High Vol),High Moving,South
2023-09-04,164,Part-001 (High Vol),High Moving,South
2023-09-05,133,Part-001 (High Vol),High Moving,South
2023-09-06,170,Part-001 (High Vol),High Moving,South
2023-09-07,173,Part-001 (High Vol),High Moving,South
2023-09-08,158,Part-001 (High Vol),High Moving,South
2023-09-09,177,Part-001 (High Vol),High Moving,South
2023-09-10,132,Part-001 (High Vol),High Moving,South
2023-09-11,179,Part-001 (High Vol),High Moving,South
2023-09-12,141,Part-001 (High Vol),High Moving,South
2023-09-13,133,Part-001 (High Vol),High Moving,South
2023-09-14,150,Part-001 (High Vol),High Moving,South
2023-09-15,183,Part-001 (High Vol),High Moving,South
2023-09-16,157,Part-001 (High Vol),High Moving,South
2023-09-17,145,Part-001 (High Vol),High Moving,South
2023-09-18,142,Part-001 (High Vol),High Moving,South
2023-09-19,162,Part-001 (High Vol),High Moving,South
2023-09-20,137,Part-001 (High Vol),High Moving,South
2023-09-21,150,Part-001 (High Vol),High Moving,South
2023-09-22,196,Part-001 (High Vol),High Moving,South
2023-09-23,195,Part-001 (High Vol),High Moving,South
2023-09-24,176,Part-001 (High Vol),High Moving,South
2023-09-25,174,Part-001 (High Vol),High Moving,South
2023-09-26,185,Part-001 (High Vol),High Moving,South
2023-09-27,221,Part-001 (High Vol),High Moving,South
2023-09-28,194,Part-001 (High Vol),High Moving,South
2023-09-29,203,Part-001 (High Vol),High Moving,South
2023-09-30,188,Part-001 (High Vol),High Moving,South
2023-10-01,193,Part-001 (High Vol),High Moving,South
2023-10-02,203,Part-001 (High Vol),High Moving,South
2023-10-03,195,Part-001 (High Vol),High Moving,South
2023-10-04,165,Part-001 (High Vol),High Moving,South
2023-10-05,212,Part-001 (High Vol),High Moving,South
2023-10-06,182,Part-001 (High Vol),High Moving,South
2023-10-07,222,Part-001 (High Vol),High Moving,South
2023-10-08,199,Part-001 (High Vol),High Moving,South
2023-10-09,188,Part-001 (High Vol),High Moving,South
2023-10-10,191,Part-001 (High Vol),High Moving,South
2023-10-11,180,Part-001 (High Vol),High Moving,South
2023-10-12,172,Part-001 (High Vol),High Moving,South
2023-10-13,180,Part-001 (High Vol),High Moving,South
2023-10-14,187,Part-001 (High Vol),High Moving,South
2023-10-15,164,Part-001 (High Vol),High Moving,South
2023-10-16,159,Part-001 (High Vol),High Moving,South
2023-10-17,160,Part-001 (High Vol),High Moving,South
2023-10-18,178,Part-001 (High Vol),High Moving,South
2023-10-19,183,Part-001 (High Vol),High Moving,South
2023-10-20,165,Part-001 (High Vol),High Moving,South
2023-10-21,166,Part-001 (High Vol),High Moving,South
2023-10-22,147,Part-001 (High Vol),High Moving,South
2023-10-23,169,Part-001 (High Vol),High Moving,South
2023-10-24,163,Part-001 (High Vol),High Moving,South
2023-10-25,144,Part-001 (High Vol),High Moving,South
2023-10-26,129,Part-001 (High Vol),High Moving,South
2023-10-27,138,Part-001 (High Vol),High Moving,South
2023-10-28,147,Part-001 (High Vol),High Moving,South
2023-10-29,176,Part-001 (High Vol),High Moving,South
2023-10-30,184,Part-001 (High Vol),High Moving,South
2023-10-31,156,Part-001 (High Vol),High Moving,South
2023-11-01,159,Part-001 (High Vol),High Moving,South
2023-11-02,172,Part-001 (High Vol),High Moving,South
2023-11-03,171,Part-001 (High Vol),High Moving,South
2023-11-04,187,Part-001 (High Vol),High Moving,South
2023-11-05,168,Part-001 (High Vol),High Moving,South
2023-11-06,193,Part-001 (High Vol),High Moving,South
2023-11-07,178,Part-001 (High Vol),High Moving,South
2023-11-08,198,Part-001 (High Vol),High Moving,South
2023-11-09,183,Part-001 (High Vol),High Moving,South
2023-11-10,180,Part-001 (High Vol),High Moving,South
2023-11-11,220,Part-001 (High Vol),High Moving,South
2023-11-12,209,Part-001 (High Vol),High Moving,South
2023-11-13,168,Part-001 (High Vol),High Moving,South
2023-11-14,189,Part-001 (High Vol),High Moving,South
2023-11-15,215,Part-001 (High Vol),High Moving,South
2023-11-16,179,Part-001 (High Vol),High Moving,South
2023-11-17,208,Part-001 (High Vol),High Moving,South
2023-11-18,206,Part-001 (High Vol),High Moving,South
2023-11-19,185,Part-001 (High Vol),High Moving,South
2023-11-20,194,Part-001 (High Vol),High Moving,South
2023-11-21,161,Part-001 (High Vol),High Moving,South
2023-11-22,217,Part-001 (High Vol),High Moving,South
2023-11-23,183,Part-001 (High Vol),High Moving,South
2023-11-24,197,Part-001 (High Vol),High Moving,South
2023-11-25,192,Part-001 (High Vol),High Moving,South
2023-11-26,200,Part-001 (High Vol),High Moving,South
2023-11-27,171,Part-001 (High Vol),High Moving,South
2023-11-28,178,Part-001 (High Vol),High Moving,South
2023-11-29,180,Part-001 (High Vol),High Moving,South
2023-11-30,182,Part-001 (High Vol),High Moving,South
2023-12-01,184,Part-001 (High Vol),High Moving,South
2023-12-02,158,Part-001 (High Vol),High Moving,South
2023-12-03,153,Part-001 (High Vol),High Moving,South
2023-12-04,182,Part-001 (High Vol),High Moving,South
2023-12-05,129,Part-001 (High Vol),High Moving,South
2023-12-06,183,Part-001 (High Vol),High Moving,South
2023-12-07,154,Part-001 (High Vol),High Moving,South
2023-12-08,159,Part-001 (High Vol),High Moving,South
2023-12-09,149,Part-001 (High Vol),High Moving,South
2023-12-10,159,Part-001 (High Vol),High Moving,South
2023-12-11,180,Part-001 (High Vol),High Moving,South
2023-12-12,174,Part-001 (High Vol),High Moving,South
2023-12-13,172,Part-001 (High Vol),High Moving,South
2023-12-14,168,Part-001 (High Vol),High Moving,South
2023-12-15,147,Part-001 (High Vol),High Moving,South
2023-12-16,159,Part-001 (High Vol),High Moving,South
2023-12-17,169,Part-001 (High Vol),High Moving,South
2023-12-18,184,Part-001 (High Vol),High Moving,South
2023-12-19,181,Part-001 (High Vol),High Moving,South
2023-12-20,198,Part-001 (High Vol),High Moving,South
2023-12-21,193,Part-001 (High Vol),High Moving,South
2023-12-22,189,Part-001 (High Vol),High Moving,South
2023-12-23,225,Part-001 (High Vol),High Moving,South
2023-12-24,199,Part-001 (High Vol),High Moving,South
2023-12-25,189,Part-001 (High Vol),High Moving,South
2023-12-26,225,Part-001 (High Vol),High Moving,South
2023-12-27,217,Part-001 (High Vol),High Moving,South
2023-12-28,227,Part-001 (High Vol),High Moving,South
2023-12-29,199,Part-001 (High Vol),High Moving,South
2023-12-30,215,Part-001 (High Vol),High Moving,South
2023-12-31,178,Part-001 (High Vol),High Moving,South
2023-01-01,146,Part-002 (High Vol),High Moving,North
2023-01-02,106,Part-002 (High Vol),High Moving,North
2023-01-03,132,Part-002 (High Vol),High Moving,North
2023-01-04,132,Part-002 (High Vol),High Moving,North
2023-01-05,148,Part-002 (High Vol),High Moving,North
2023-01-06,153,Part-002 (High Vol),High Moving,North
2023-01-07,178,Part-002 (High Vol),High Moving,North
2023-01-08,166,Part-002 (High Vol),High Moving,North
2023-01-09,145,Part-002 (High Vol),High Moving,North
2023-01-10,141,Part-002 (High Vol),High Moving,North
2023-01-11,163,Part-002 (High Vol),High Moving,North
2023-01-12,136,Part-002 (High Vol),High Moving,North
2023-01-13,183,Part-002 (High Vol),High Moving,North
2023-01-14,172,Part-002 (High Vol),High Moving,North
2023-01-15,147,Part-002 (High Vol),High Moving,North
2023-01-16,127,Part-002 (High Vol),High Moving,North
2023-01-17,171,Part-002 (High Vol),High Moving,North
2023-01-18,147,Part-002 (High Vol),High Moving,North
2023-01-19,165,Part-002 (High Vol),High Moving,North
2023-01-20,120,Part-002 (High Vol),High Moving,North
2023-01-21,133,Part-002 (High Vol),High Moving,North
2023-01-22,139,Part-002 (High Vol),High Moving,North
2023-01-23,137,Part-002 (High Vol),High Moving,North
2023-01-24,127,Part-002 (High Vol),High Moving,North
2023-01-25,140,Part-002 (High Vol),High Moving,North
2023-01-26,112,Part-002 (High Vol),High Moving,North
2023-01-27,124,Part-002 (High Vol),High Moving,North
2023-01-28,125,Part-002 (High Vol),High Moving,North
2023-01-29,129,Part-002 (High Vol),High Moving,North
2023-01-30,131,Part-002 (High Vol),High Moving,North
2023-01-31,102,Part-002 (High Vol),High Moving,North
2023-02-01,95,Part-002 (High Vol),High Moving,North
2023-02-02,137,Part-002 (High Vol),High Moving,North
2023-02-03,122,Part-002 (High Vol),High Moving,North
2023-02-04,106,Part-002 (High Vol),High Moving,North
2023-02-05,141,Part-002 (High Vol),High Moving,North
2023-02-06,121,Part-002 (High Vol),High Moving,North
2023-02-07,138,Part-002 (High Vol),High Moving,North
2023-02-08,124,Part-002 (High Vol),High Moving,North
2023-02-09,156,Part-002 (High Vol),High Moving,North
2023-02-10,153,Part-002 (High Vol),High Moving,North
2023-02-11,126,Part-002 (High Vol),High Moving,North
2023-02-12,147,Part-002 (High Vol),High Moving,North
2023-02-13,145,Part-002 (High Vol),High Moving,North
2023-02-14,159,Part-002 (High Vol),High Moving,North
2023-02-15,127,Part-002 (High Vol),High Moving,North
2023-02-16,154,Part-002 (High Vol),High Moving,North
2023-02-17,163,Part-002 (High Vol),High Moving,North
2023-02-18,123,Part-002 (High Vol),High Moving,North
2023-02-19,134,Part-002 (High Vol),High Moving,North
2023-02-20,123,Part-002 (High Vol),High Moving,North
2023-02-21,152,Part-002 (High Vol),High Moving,North
2023-02-22,168,Part-002 (High Vol),High Moving,North
2023-02-23,181,Part-002 (High Vol),High Moving,North
2023-02-24,160,Part-002 (High Vol),High Moving,North
2023-02-25,183,Part-002 (High Vol),High Moving,North
2023-02-26,138,Part-002 (High Vol),High Moving,North
2023-02-27,133,Part-002 (High Vol),High Moving,North
2023-02-28,157,Part-002 (High Vol),High Moving,North
2023-03-01,162,Part-002 (High Vol),High Moving,North
2023-03-02,154,Part-002 (High Vol),High Moving,North
2023-03-03,122,Part-002 (High Vol),High Moving,North
2023-03-04,149,Part-002 (High Vol),High Moving,North
2023-03-05,128,Part-002 (High Vol),High Moving,North
2023-03-06,155,Part-002 (High Vol),High Moving,North
2023-03-07,148,Part-002 (High Vol),High Moving,North
2023-03-08,126,Part-002 (High Vol),High Moving,North
2023-03-09,129,Part-002 (High Vol),High Moving,North
2023-03-10,119,Part-002 (High Vol),High Moving,North
2023-03-11,131,Part-002 (High Vol),High Moving,North
2023-03-12,144,Part-002 (High Vol),High Moving,North
2023-03-13,112,Part-002 (High Vol),High Moving,North
2023-03-14,133,Part-002 (High Vol),High Moving,North
2023-03-15,116,Part-002 (High Vol),High Moving,North
2023-03-16,110,Part-002 (High Vol),High Moving,North
2023-03-17,120,Part-002 (High Vol),High Moving,North
2023-03-18,105,Part-002 (High Vol),High Moving,North
2023-03-19,113,Part-002 (High Vol),High Moving,North
2023-03-20,103,Part-002 (High Vol),High Moving,North
2023-03-21,151,Part-002 (High Vol),High Moving,North
2023-03-22,123,Part-002 (High Vol),High Moving,North
2023-03-23,114,Part-002 (High Vol),High Moving,North
2023-03-24,129,Part-002 (High Vol),High Moving,North
2023-03-25,127,Part-002 (High Vol),High Moving,North
2023-03-26,127,Part-002 (High Vol),High Moving,North
2023-03-27,142,Part-002 (High Vol),High Moving,North
2023-03-28,147,Part-002 (High Vol),High Moving,North
2023-03-29,131,Part-002 (High Vol),High Moving,North
2023-03-30,133,Part-002 (High Vol),High Moving,North
2023-03-31,141,Part-002 (High Vol),High Moving,North
2023-04-01,113,Part-002 (High Vol),High Moving,North
2023-04-02,128,Part-002 (High Vol),High Moving,North
2023-04-03,173,Part-002 (High Vol),High Moving,North
2023-04-04,180,Part-002 (High Vol),High Moving,North
2023-04-05,154,Part-002 (High Vol),High Moving,North
2023-04-06,168,Part-002 (High Vol),High Moving,North
2023-04-07,165,Part-002 (High Vol),High Moving,North
2023-04-08,208,Part-002 (High Vol),High Moving,North
2023-04-09,179,Part-002 (High Vol),High Moving,North
2023-04-10,161,Part-002 (High Vol),High Moving,North
2023-04-11,148,Part-002 (High Vol),High Moving,North
2023-04-12,138,Part-002 (High Vol),High Moving,North
2023-04-13,164,Part-002 (High Vol),High Moving,North
2023-04-14,148,Part-002 (High Vol),High Moving,North
2023-04-15,137,Part-002 (High Vol),High Moving,North
2023-04-16,146,Part-002 (High Vol),High Moving,North
2023-04-17,138,Part-002 (High Vol),High Moving,North
2023-04-18,177,Part-002 (High Vol),High Moving,North
2023-04-19,162,Part-002 (High Vol),High Moving,North
2023-04-20,146,Part-002 (High Vol),High Moving,North
2023-04-21,166,Part-002 (High Vol),High Moving,North
2023-04-22,142,Part-002 (High Vol),High Moving,North
2023-04-23,125,Part-002 (High Vol),High Moving,North
2023-04-24,158,Part-002 (High Vol),High Moving,North
2023-04-25,141,Part-002 (High Vol),High Moving,North
2023-04-26,115,Part-002 (High Vol),High Moving,North
2023-04-27,126,Part-002 (High Vol),High Moving,North
2023-04-28,114,Part-002 (High Vol),High Moving,North
2023-04-29,105,Part-002 (High Vol),High Moving,North
2023-04-30,139,Part-002 (High Vol),High Moving,North
2023-05-01,153,Part-002 (High Vol),High Moving,North
2023-05-02,103,Part-002 (High Vol),High Moving,North
2023-05-03,133,Part-002 (High Vol),High Moving,North
2023-05-04,116,Part-002 (High Vol),High Moving,North
2023-05-05,119,Part-002 (High Vol),High Moving,North
2023-05-06,119,Part-002 (High Vol),High Moving,North
2023-05-07,117,Part-002 (High Vol),High Moving,North
2023-05-08,133,Part-002 (High Vol),High Moving,North
2023-05-09,122,Part-002 (High Vol),High Moving,North
2023-05-10,141,Part-002 (High Vol),High Moving,North
2023-05-11,139,Part-002 (High Vol),High Moving,North
2023-05-12,139,Part-002 (High Vol),High Moving,North
2023-05-13,132,Part-002 (High Vol),High Moving,North
2023-05-14,140,Part-002 (High Vol),High Moving,North
2023-05-15,163,Part-002 (High Vol),High Moving,North
2023-05-16,162,Part-002 (High Vol),High Moving,North
2023-05-17,142,Part-002 (High Vol),High Moving,North
2023-05-18,160,Part-002 (High Vol),High Moving,North
2023-05-19,172,Part-002 (High Vol),High Moving,North
2023-05-20,138,Part-002 (High Vol),High Moving,North
2023-05-21,172,Part-002 (High Vol),High Moving,North
2023-05-22,155,Part-002 (High Vol),High Moving,North
2023-05-23,175,Part-002 (High Vol),High Moving,North
2023-05-24,155,Part-002 (High Vol),High Moving,North
2023-05-25,139,Part-002 (High Vol),High Moving,North
2023-05-26,141,Part-002 (High Vol),High Moving,North
2023-05-27,165,Part-002 (High Vol),High Moving,North
2023-05-28,167,Part-002 (High Vol),High Moving,North
2023-05-29,148,Part-002 (High Vol),High Moving,North
2023-05-30,169,Part-002 (High Vol),High Moving,North
2023-05-31,133,Part-002 (High Vol),High Moving,North
2023-06-01,154,Part-002 (High Vol),High Moving,North
