date,demand_quantity,part_id,category,service_center
2023-02-06,103,Part-001 (High Vol),High Moving,North
2023-02-07,100,Part-001 (High Vol),High Moving,North
2023-02-08,139,Part-001 (High Vol),High Moving,North
2023-02-09,127,Part-001 (High Vol),High Moving,North
2023-02-10,150,Part-001 (High Vol),High Moving,North
2023-02-11,122,Part-001 (High Vol),High Moving,North
2023-02-12,124,Part-001 (High Vol),High Moving,North
2023-02-13,131,Part-001 (High Vol),High Moving,North
2023-02-14,115,Part-001 (High Vol),High Moving,North
2023-02-15,132,Part-001 (High Vol),High Moving,North
2023-02-16,109,Part-001 (High Vol),High Moving,North
2023-02-17,125,Part-001 (High Vol),High Moving,North
2023-02-18,172,Part-001 (High Vol),High Moving,North
2023-02-19,150,Part-001 (High Vol),High Moving,North
2023-02-20,134,Part-001 (High Vol),High Moving,North
2023-02-21,130,Part-001 (High Vol),High Moving,North
2023-02-22,150,Part-001 (High Vol),High Moving,North
2023-02-23,142,Part-001 (High Vol),High Moving,North
2023-02-24,117,Part-001 (High Vol),High Moving,North
2023-02-25,123,Part-001 (High Vol),High Moving,North
2023-02-26,175,Part-001 (High Vol),High Moving,North
2023-02-27,158,Part-001 (High Vol),High Moving,North
2023-02-28,169,Part-001 (High Vol),High Moving,North
2023-03-01,120,Part-001 (High Vol),High Moving,North
2023-03-02,156,Part-001 (High Vol),High Moving,North
2023-03-03,119,Part-001 (High Vol),High Moving,North
2023-03-04,135,Part-001 (High Vol),High Moving,North
2023-03-05,102,Part-001 (High Vol),High Moving,North
2023-03-06,114,Part-001 (High Vol),High Moving,North
2023-03-07,128,Part-001 (High Vol),High Moving,North
2023-03-08,127,Part-001 (High Vol),High Moving,North
2023-03-09,133,Part-001 (High Vol),High Moving,North
2023-03-10,115,Part-001 (High Vol),High Moving,North
2023-03-11,129,Part-001 (High Vol),High Moving,North
2023-03-12,108,Part-001 (High Vol),High Moving,North
2023-03-13,106,Part-001 (High Vol),High Moving,North
2023-03-14,134,Part-001 (High Vol),High Moving,North
2023-03-15,118,Part-001 (High Vol),High Moving,North
2023-03-16,118,Part-001 (High Vol),High Moving,North
2023-03-17,132,Part-001 (High Vol),High Moving,North
2023-03-18,95,Part-001 (High Vol),High Moving,North
2023-03-19,112,Part-001 (High Vol),High Moving,North
2023-03-20,112,Part-001 (High Vol),High Moving,North
2023-03-21,127,Part-001 (High Vol),High Moving,North
2023-03-22,111,Part-001 (High Vol),High Moving,North
2023-03-23,115,Part-001 (High Vol),High Moving,North
2023-03-24,127,Part-001 (High Vol),High Moving,North
2023-03-25,123,Part-001 (High Vol),High Moving,North
2023-03-26,148,Part-001 (High Vol),High Moving,North
2023-03-27,150,Part-001 (High Vol),High Moving,North
2023-03-28,120,Part-001 (High Vol),High Moving,North
2023-03-29,125,Part-001 (High Vol),High Moving,North
2023-03-30,141,Part-001 (High Vol),High Moving,North
2023-03-31,142,Part-001 (High Vol),High Moving,North
2023-04-01,146,Part-001 (High Vol),High Moving,North
2023-04-02,142,Part-001 (High Vol),High Moving,North
2023-04-03,121,Part-001 (High Vol),High Moving,North
2023-04-04,150,Part-001 (High Vol),High Moving,North
2023-04-05,151,Part-001 (High Vol),High Moving,North
2023-04-06,151,Part-001 (High Vol),High Moving,North
2023-04-07,161,Part-001 (High Vol),High Moving,North
2023-04-08,153,Part-001 (High Vol),High Moving,North
2023-04-09,192,Part-001 (High Vol),High Moving,North
2023-04-10,167,Part-001 (High Vol),High Moving,North
2023-04-11,138,Part-001 (High Vol),High Moving,North
2023-04-12,152,Part-001 (High Vol),High Moving,North
2023-04-13,164,Part-001 (High Vol),High Moving,North
2023-04-14,145,Part-001 (High Vol),High Moving,North
2023-04-15,167,Part-001 (High Vol),High Moving,North
2023-04-16,145,Part-001 (High Vol),High Moving,North
2023-04-17,154,Part-001 (High Vol),High Moving,North
2023-04-18,164,Part-001 (High Vol),High Moving,North
2023-04-19,129,Part-001 (High Vol),High Moving,North
2023-04-20,152,Part-001 (High Vol),High Moving,North
2023-04-21,139,Part-001 (High Vol),High Moving,North
2023-04-22,143,Part-001 (High Vol),High Moving,North
2023-04-23,144,Part-001 (High Vol),High Moving,North
2023-04-24,155,Part-001 (High Vol),High Moving,North
2023-04-25,110,Part-001 (High Vol),High Moving,North
2023-04-26,130,Part-001 (High Vol),High Moving,North
2023-04-27,126,Part-001 (High Vol),High Moving,North
2023-04-28,142,Part-001 (High Vol),High Moving,North
2023-04-29,142,Part-001 (High Vol),High Moving,North
2023-04-30,128,Part-001 (High Vol),High Moving,North
2023-05-01,120,Part-001 (High Vol),High Moving,North
2023-05-02,137,Part-001 (High Vol),High Moving,North
2023-05-03,122,Part-001 (High Vol),High Moving,North
2023-05-04,101,Part-001 (High Vol),High Moving,North
2023-05-05,129,Part-001 (High Vol),High Moving,North
2023-05-06,145,Part-001 (High Vol),High Moving,North
2023-05-07,113,Part-001 (High Vol),High Moving,North
2023-05-08,128,Part-001 (High Vol),High Moving,North
2023-05-09,128,Part-001 (High Vol),High Moving,North
2023-05-10,144,Part-001 (High Vol),High Moving,North
2023-05-11,140,Part-001 (High Vol),High Moving,North
2023-05-12,153,Part-001 (High Vol),High Moving,North
2023-05-13,153,Part-001 (High Vol),High Moving,North
2023-05-14,149,Part-001 (High Vol),High Moving,North
2023-05-15,155,Part-001 (High Vol),High Moving,North
2023-05-16,144,Part-001 (High Vol),High Moving,North
2023-05-17,161,Part-001 (High Vol),High Moving,North
2023-05-18,156,Part-001 (High Vol),High Moving,North
2023-05-19,175,Part-001 (High Vol),High Moving,North
2023-05-20,157,Part-001 (High Vol),High Moving,North
2023-05-21,151,Part-001 (High Vol),High Moving,North
2023-05-22,147,Part-001 (High Vol),High Moving,North
2023-05-23,198,Part-001 (High Vol),High Moving,North
2023-05-24,160,Part-001 (High Vol),High Moving,North
2023-05-25,167,Part-001 (High Vol),High Moving,North
2023-05-26,160,Part-001 (High Vol),High Moving,North
2023-05-27,145,Part-001 (High Vol),High Moving,North
2023-05-28,180,Part-001 (High Vol),High Moving,North
2023-05-29,146,Part-001 (High Vol),High Moving,North
2023-05-30,163,Part-001 (High Vol),High Moving,North
2023-05-31,137,Part-001 (High Vol),High Moving,North
2023-06-01,133,Part-001 (High Vol),High Moving,North
2023-06-02,144,Part-001 (High Vol),High Moving,North
2023-06-03,160,Part-001 (High Vol),High Moving,North
2023-06-04,174,Part-001 (High Vol),High Moving,North
2023-06-05,155,Part-001 (High Vol),High Moving,North
2023-06-06,152,Part-001 (High Vol),High Moving,North
2023-06-07,139,Part-001 (High Vol),High Moving,North
2023-06-08,144,Part-001 (High Vol),High Moving,North
2023-06-09,121,Part-001 (High Vol),High Moving,North
2023-06-10,144,Part-001 (High Vol),High Moving,North
2023-06-11,111,Part-001 (High Vol),High Moving,North
2023-06-12,107,Part-001 (High Vol),High Moving,North
2023-06-13,111,Part-001 (High Vol),High Moving,North
2023-06-14,124,Part-001 (High Vol),High Moving,North
2023-06-15,130,Part-001 (High Vol),High Moving,North
2023-06-16,126,Part-001 (High Vol),High Moving,North
2023-06-17,128,Part-001 (High Vol),High Moving,North
2023-06-18,114,Part-001 (High Vol),High Moving,North
2023-06-19,118,Part-001 (High Vol),High Moving,North
2023-06-20,150,Part-001 (High Vol),High Moving,North
2023-06-21,134,Part-001 (High Vol),High Moving,North
2023-06-22,123,Part-001 (High Vol),High Moving,North
2023-06-23,142,Part-001 (High Vol),High Moving,North
2023-06-24,140,Part-001 (High Vol),High Moving,North
2023-06-25,152,Part-001 (High Vol),High Moving,North
2023-06-26,155,Part-001 (High Vol),High Moving,North
2023-06-27,133,Part-001 (High Vol),High Moving,North
2023-06-28,144,Part-001 (High Vol),High Moving,North
2023-06-29,175,Part-001 (High Vol),High Moving,North
2023-06-30,139,Part-001 (High Vol),High Moving,North
2023-07-01,162,Part-001 (High Vol),High Moving,North
2023-07-02,164,Part-001 (High Vol),High Moving,North
2023-07-03,168,Part-001 (High Vol),High Moving,North
2023-07-04,147,Part-001 (High Vol),High Moving,North
2023-07-05,171,Part-001 (High Vol),High Moving,North
2023-07-06,169,Part-001 (High Vol),High Moving,North
2023-07-07,171,Part-001 (High Vol),High Moving,North
2023-07-08,164,Part-001 (High Vol),High Moving,North
2023-07-09,177,Part-001 (High Vol),High Moving,North
2023-07-10,179,Part-001 (High Vol),High Moving,North
2023-07-11,145,Part-001 (High Vol),High Moving,North
2023-07-12,167,Part-001 (High Vol),High Moving,North
2023-07-13,148,Part-001 (High Vol),High Moving,North
2023-07-14,145,Part-001 (High Vol),High Moving,North
2023-07-15,177,Part-001 (High Vol),High Moving,North
2023-07-16,156,Part-001 (High Vol),High Moving,North
2023-07-17,176,Part-001 (High Vol),High Moving,North
2023-07-18,164,Part-001 (High Vol),High Moving,North
2023-07-19,150,Part-001 (High Vol),High Moving,North
2023-07-20,124,Part-001 (High Vol),High Moving,North
2023-07-21,135,Part-001 (High Vol),High Moving,North
2023-07-22,151,Part-001 (High Vol),High Moving,North
2023-07-23,134,Part-001 (High Vol),High Moving,North
2023-07-24,148,Part-001 (High Vol),High Moving,North
2023-07-25,137,Part-001 (High Vol),High Moving,North
2023-07-26,127,Part-001 (High Vol),High Moving,North
2023-07-27,129,Part-001 (High Vol),High Moving,North
2023-07-28,121,Part-001 (High Vol),High Moving,North
2023-07-29,147,Part-001 (High Vol),High Moving,North
2023-07-30,106,Part-001 (High Vol),High Moving,North
2023-07-31,111,Part-001 (High Vol),High Moving,North
2023-08-01,136,Part-001 (High Vol),High Moving,North
2023-08-02,133,Part-001 (High Vol),High Moving,North
2023-08-03,138,Part-001 (High Vol),High Moving,North
2023-08-04,151,Part-001 (High Vol),High Moving,North
2023-08-05,148,Part-001 (High Vol),High Moving,North
2023-08-06,135,Part-001 (High Vol),High Moving,North
2023-08-07,126,Part-001 (High Vol),High Moving,North
2023-08-08,140,Part-001 (High Vol),High Moving,North
2023-08-09,153,Part-001 (High Vol),High Moving,North
2023-08-10,166,Part-001 (High Vol),High Moving,North
2023-08-11,161,Part-001 (High Vol),High Moving,North
2023-08-12,159,Part-001 (High Vol),High Moving,North
2023-08-13,169,Part-001 (High Vol),High Moving,North
2023-08-14,163,Part-001 (High Vol),High Moving,North
2023-08-15,143,Part-001 (High Vol),High Moving,North
2023-08-16,146,Part-001 (High Vol),High Moving,North
2023-08-17,185,Part-001 (High Vol),High Moving,North
2023-08-18,198,Part-001 (High Vol),High Moving,North
2023-08-19,163,Part-001 (High Vol),High Moving,North
2023-08-20,163,Part-001 (High Vol),High Moving,North
2023-08-21,173,Part-001 (High Vol),High Moving,North
2023-08-22,192,Part-001 (High Vol),High Moving,North
2023-08-23,193,Part-001 (High Vol),High Moving,North
2023-08-24,167,Part-001 (High Vol),High Moving,North
2023-08-25,120,Part-001 (High Vol),High Moving,North
2023-08-26,160,Part-001 (High Vol),High Moving,North
2023-08-27,176,Part-001 (High Vol),High Moving,North
2023-08-28,151,Part-001 (High Vol),High Moving,North
2023-08-29,177,Part-001 (High Vol),High Moving,North
2023-08-30,142,Part-001 (High Vol),High Moving,North
2023-08-31,166,Part-001 (High Vol),High Moving,North
2023-09-01,150,Part-001 (High Vol),High Moving,North
2023-09-02,138,Part-001 (High Vol),High Moving,North
2023-09-03,132,Part-001 (High Vol),High Moving,North
2023-09-04,123,Part-001 (High Vol),High Moving,North
2023-09-05,144,Part-001 (High Vol),High Moving,North
2023-09-06,130,Part-001 (High Vol),High Moving,North
2023-09-07,141,Part-001 (High Vol),High Moving,North
2023-09-08,136,Part-001 (High Vol),High Moving,North
2023-09-09,149,Part-001 (High Vol),High Moving,North
2023-09-10,154,Part-001 (High Vol),High Moving,North
2023-09-11,116,Part-001 (High Vol),High Moving,North
2023-09-12,152,Part-001 (High Vol),High Moving,North
2023-09-13,157,Part-001 (High Vol),High Moving,North
2023-09-14,137,Part-001 (High Vol),High Moving,North
2023-09-15,131,Part-001 (High Vol),High Moving,North
2023-09-16,124,Part-001 (High Vol),High Moving,North
2023-09-17,147,Part-001 (High Vol),High Moving,North
2023-09-18,136,Part-001 (High Vol),High Moving,North
2023-09-19,170,Part-001 (High Vol),High Moving,North
2023-09-20,163,Part-001 (High Vol),High Moving,North
2023-09-21,158,Part-001 (High Vol),High Moving,North
2023-09-22,159,Part-001 (High Vol),High Moving,North
2023-09-23,182,Part-001 (High Vol),High Moving,North
2023-09-24,202,Part-001 (High Vol),High Moving,North
2023-09-25,195,Part-001 (High Vol),High Moving,North
2023-09-26,152,Part-001 (High Vol),High Moving,North
2023-09-27,174,Part-001 (High Vol),High Moving,North
2023-09-28,171,Part-001 (High Vol),High Moving,North
2023-09-29,174,Part-001 (High Vol),High Moving,North
2023-09-30,172,Part-001 (High Vol),High Moving,North
2023-10-01,175,Part-001 (High Vol),High Moving,North
2023-10-02,188,Part-001 (High Vol),High Moving,North
2023-10-03,175,Part-001 (High Vol),High Moving,North
2023-10-04,211,Part-001 (High Vol),High Moving,North
2023-10-05,186,Part-001 (High Vol),High Moving,North
2023-10-06,200,Part-001 (High Vol),High Moving,North
2023-10-07,154,Part-001 (High Vol),High Moving,North
2023-10-08,170,Part-001 (High Vol),High Moving,North
2023-10-09,184,Part-001 (High Vol),High Moving,North
2023-10-10,169,Part-001 (High Vol),High Moving,North
2023-10-11,192,Part-001 (High Vol),High Moving,North
2023-10-12,152,Part-001 (High Vol),High Moving,North
2023-10-13,186,Part-001 (High Vol),High Moving,North
2023-10-14,163,Part-001 (High Vol),High Moving,North
2023-10-15,165,Part-001 (High Vol),High Moving,North
2023-10-16,160,Part-001 (High Vol),High Moving,North
2023-10-17,147,Part-001 (High Vol),High Moving,North
2023-10-18,170,Part-001 (High Vol),High Moving,North
2023-10-19,168,Part-001 (High Vol),High Moving,North
2023-10-20,137,Part-001 (High Vol),High Moving,North
2023-10-21,137,Part-001 (High Vol),High Moving,North
2023-10-22,139,Part-001 (High Vol),High Moving,North
2023-10-23,166,Part-001 (High Vol),High Moving,North
2023-10-24,142,Part-001 (High Vol),High Moving,North
2023-10-25,149,Part-001 (High Vol),High Moving,North
2023-10-26,129,Part-001 (High Vol),High Moving,North
2023-10-27,150,Part-001 (High Vol),High Moving,North
2023-10-28,129,Part-001 (High Vol),High Moving,North
2023-10-29,118,Part-001 (High Vol),High Moving,North
2023-10-30,147,Part-001 (High Vol),High Moving,North
2023-10-31,160,Part-001 (High Vol),High Moving,North
2023-11-01,166,Part-001 (High Vol),High Moving,North
2023-11-02,155,Part-001 (High Vol),High Moving,North
2023-11-03,162,Part-001 (High Vol),High Moving,North
2023-11-04,162,Part-001 (High Vol),High Moving,North
2023-11-05,159,Part-001 (High Vol),High Moving,North
2023-11-06,175,Part-001 (High Vol),High Moving,North
2023-11-07,174,Part-001 (High Vol),High Moving,North
2023-11-08,184,Part-001 (High Vol),High Moving,North
2023-11-09,158,Part-001 (High Vol),High Moving,North
2023-11-10,198,Part-001 (High Vol),High Moving,North
2023-11-11,167,Part-001 (High Vol),High Moving,North
2023-11-12,161,Part-001 (High Vol),High Moving,North
2023-11-13,175,Part-001 (High Vol),High Moving,North
2023-11-14,176,Part-001 (High Vol),High Moving,North
2023-11-15,164,Part-001 (High Vol),High Moving,North
2023-11-16,179,Part-001 (High Vol),High Moving,North
2023-11-17,193,Part-001 (High Vol),High Moving,North
2023-11-18,201,Part-001 (High Vol),High Moving,North
2023-11-19,205,Part-001 (High Vol),High Moving,North
2023-11-20,191,Part-001 (High Vol),High Moving,North
2023-11-21,175,Part-001 (High Vol),High Moving,North
2023-11-22,195,Part-001 (High Vol),High Moving,North
2023-11-23,196,Part-001 (High Vol),High Moving,North
2023-11-24,180,Part-001 (High Vol),High Moving,North
2023-11-25,172,Part-001 (High Vol),High Moving,North
2023-11-26,192,Part-001 (High Vol),High Moving,North
2023-11-27,159,Part-001 (High Vol),High Moving,North
2023-11-28,175,Part-001 (High Vol),High Moving,North
2023-11-29,165,Part-001 (High Vol),High Moving,North
2023-11-30,132,Part-001 (High Vol),High Moving,North
2023-12-01,167,Part-001 (High Vol),High Moving,North
2023-12-02,144,Part-001 (High Vol),High Moving,North
2023-12-03,168,Part-001 (High Vol),High Moving,North
2023-12-04,162,Part-001 (High Vol),High Moving,North
2023-12-05,133,Part-001 (High Vol),High Moving,North
2023-12-06,148,Part-001 (High Vol),High Moving,North
2023-12-07,126,Part-001 (High Vol),High Moving,North
2023-12-08,146,Part-001 (High Vol),High Moving,North
2023-12-09,122,Part-001 (High Vol),High Moving,North
2023-12-10,168,Part-001 (High Vol),High Moving,North
2023-12-11,162,Part-001 (High Vol),High Moving,North
2023-12-12,171,Part-001 (High Vol),High Moving,North
2023-12-13,154,Part-001 (High Vol),High Moving,North
2023-12-14,185,Part-001 (High Vol),High Moving,North
2023-12-15,140,Part-001 (High Vol),High Moving,North
2023-12-16,176,Part-001 (High Vol),High Moving,North
2023-12-17,158,Part-001 (High Vol),High Moving,North
2023-12-18,187,Part-001 (High Vol),High Moving,North
2023-12-19,171,Part-001 (High Vol),High Moving,North
2023-12-20,183,Part-001 (High Vol),High Moving,North
2023-12-21,180,Part-001 (High Vol),High Moving,North
2023-12-22,196,Part-001 (High Vol),High Moving,North
2023-12-23,179,Part-001 (High Vol),High Moving,North
2023-12-24,179,Part-001 (High Vol),High Moving,North
2023-12-25,199,Part-001 (High Vol),High Moving,North
2023-12-26,201,Part-001 (High Vol),High Moving,North
2023-12-27,178,Part-001 (High Vol),High Moving,North
2023-12-28,190,Part-001 (High Vol),High Moving,North
2023-12-29,169,Part-001 (High Vol),High Moving,North
2023-12-30,178,Part-001 (High Vol),High Moving,North
2023-12-31,184,Part-001 (High Vol),High Moving,North
2023-01-01,220,Part-002 (High Vol),High Moving,South
2023-01-02,200,Part-002 (High Vol),High Moving,South
2023-01-03,231,Part-002 (High Vol),High Moving,South
2023-01-04,233,Part-002 (High Vol),High Moving,South
2023-01-05,233,Part-002 (High Vol),High Moving,South
2023-01-06,231,Part-002 (High Vol),High Moving,South
2023-01-07,247,Part-002 (High Vol),High Moving,South
2023-01-08,244,Part-002 (High Vol),High Moving,South
2023-01-09,257,Part-002 (High Vol),High Moving,South
2023-01-10,253,Part-002 (High Vol),High Moving,South
2023-01-11,235,Part-002 (High Vol),High Moving,South
2023-01-12,254,Part-002 (High Vol),High Moving,South
2023-01-13,281,Part-002 (High Vol),High Moving,South
2023-01-14,244,Part-002 (High Vol),High Moving,South
2023-01-15,242,Part-002 (High Vol),High Moving,South
2023-01-16,252,Part-002 (High Vol),High Moving,South
2023-01-17,245,Part-002 (High Vol),High Moving,South
2023-01-18,271,Part-002 (High Vol),High Moving,South
2023-01-19,229,Part-002 (High Vol),High Moving,South
2023-01-20,254,Part-002 (High Vol),High Moving,South
2023-01-21,226,Part-002 (High Vol),High Moving,South
2023-01-22,235,Part-002 (High Vol),High Moving,South
2023-01-23,228,Part-002 (High Vol),High Moving,South
2023-01-24,233,Part-002 (High Vol),High Moving,South
2023-01-25,229,Part-002 (High Vol),High Moving,South
2023-01-26,192,Part-002 (High Vol),High Moving,South
2023-01-27,204,Part-002 (High Vol),High Moving,South
2023-01-28,213,Part-002 (High Vol),High Moving,South
2023-01-29,192,Part-002 (High Vol),High Moving,South
2023-01-30,202,Part-002 (High Vol),High Moving,South
2023-01-31,228,Part-002 (High Vol),High Moving,South
2023-02-01,216,Part-002 (High Vol),High Moving,South
2023-02-02,232,Part-002 (High Vol),High Moving,South
2023-02-03,187,Part-002 (High Vol),High Moving,South
2023-02-04,194,Part-002 (High Vol),High Moving,South
2023-02-05,200,Part-002 (High Vol),High Moving,South
2023-02-06,198,Part-002 (High Vol),High Moving,South
2023-02-07,220,Part-002 (High Vol),High Moving,South
2023-02-08,207,Part-002 (High Vol),High Moving,South
2023-02-09,184,Part-002 (High Vol),High Moving,South
2023-02-10,237,Part-002 (High Vol),High Moving,South
2023-02-11,209,Part-002 (High Vol),High Moving,South
2023-02-12,241,Part-002 (High Vol),High Moving,South
2023-02-13,231,Part-002 (High Vol),High Moving,South
2023-02-14,230,Part-002 (High Vol),High Moving,South
2023-02-15,229,Part-002 (High Vol),High Moving,South
2023-02-16,253,Part-002 (High Vol),High Moving,South
2023-02-17,252,Part-002 (High Vol),High Moving,South
2023-02-18,219,Part-002 (High Vol),High Moving,South
2023-02-19,258,Part-002 (High Vol),High Moving,South
2023-02-20,238,Part-002 (High Vol),High Moving,South
2023-02-21,257,Part-002 (High Vol),High Moving,South
2023-02-22,242,Part-002 (High Vol),High Moving,South
2023-02-23,231,Part-002 (High Vol),High Moving,South
2023-02-24,245,Part-002 (High Vol),High Moving,South
2023-02-25,281,Part-002 (High Vol),High Moving,South
2023-02-26,242,Part-002 (High Vol),High Moving,South
2023-02-27,230,Part-002 (High Vol),High Moving,South
2023-02-28,269,Part-002 (High Vol),High Moving,South
2023-03-01,225,Part-002 (High Vol),High Moving,South
2023-03-02,268,Part-002 (High Vol),High Moving,South
2023-03-03,241,Part-002 (High Vol),High Moving,South
2023-03-04,221,Part-002 (High Vol),High Moving,South
2023-03-05,245,Part-002 (High Vol),High Moving,South
2023-03-06,214,Part-002 (High Vol),High Moving,South
2023-03-07,267,Part-002 (High Vol),High Moving,South
2023-03-08,229,Part-002 (High Vol),High Moving,South
2023-03-09,223,Part-002 (High Vol),High Moving,South
2023-03-10,222,Part-002 (High Vol),High Moving,South
2023-03-11,230,Part-002 (High Vol),High Moving,South
2023-03-12,244,Part-002 (High Vol),High Moving,South
2023-03-13,206,Part-002 (High Vol),High Moving,South
2023-03-14,207,Part-002 (High Vol),High Moving,South
2023-03-15,228,Part-002 (High Vol),High Moving,South
2023-03-16,247,Part-002 (High Vol),High Moving,South
2023-03-17,217,Part-002 (High Vol),High Moving,South
2023-03-18,227,Part-002 (High Vol),High Moving,South
2023-03-19,181,Part-002 (High Vol),High Moving,South
2023-03-20,215,Part-002 (High Vol),High Moving,South
2023-03-21,222,Part-002 (High Vol),High Moving,South
2023-03-22,250,Part-002 (High Vol),High Moving,South
2023-03-23,218,Part-002 (High Vol),High Moving,South
2023-03-24,233,Part-002 (High Vol),High Moving,South
2023-03-25,240,Part-002 (High Vol),High Moving,South
2023-03-26,224,Part-002 (High Vol),High Moving,South
2023-03-27,244,Part-002 (High Vol),High Moving,South
2023-03-28,234,Part-002 (High Vol),High Moving,South
2023-03-29,241,Part-002 (High Vol),High Moving,South
2023-03-30,238,Part-002 (High Vol),High Moving,South
2023-03-31,225,Part-002 (High Vol),High Moving,South
2023-04-01,270,Part-002 (High Vol),High Moving,South
2023-04-02,240,Part-002 (High Vol),High Moving,South
2023-04-03,247,Part-002 (High Vol),High Moving,South
2023-04-04,247,Part-002 (High Vol),High Moving,South
2023-04-05,266,Part-002 (High Vol),High Moving,South
2023-04-06,255,Part-002 (High Vol),High Moving,South
2023-04-07,275,Part-002 (High Vol),High Moving,South
2023-04-08,264,Part-002 (High Vol),High Moving,South
2023-04-09,254,Part-002 (High Vol),High Moving,South
2023-04-10,242,Part-002 (High Vol),High Moving,South
2023-04-11,260,Part-002 (High Vol),High Moving,South
2023-04-12,289,Part-002 (High Vol),High Moving,South
2023-04-13,224,Part-002 (High Vol),High Moving,South
2023-04-14,268,Part-002 (High Vol),High Moving,South
2023-04-15,259,Part-002 (High Vol),High Moving,South
2023-04-16,247,Part-002 (High Vol),High Moving,South
2023-04-17,275,Part-002 (High Vol),High Moving,South
2023-04-18,259,Part-002 (High Vol),High Moving,South
2023-04-19,231,Part-002 (High Vol),High Moving,South
2023-04-20,235,Part-002 (High Vol),High Moving,South
2023-04-21,235,Part-002 (High Vol),High Moving,South
2023-04-22,233,Part-002 (High Vol),High Moving,South
2023-04-23,221,Part-002 (High Vol),High Moving,South
2023-04-24,210,Part-002 (High Vol),High Moving,South
2023-04-25,240,Part-002 (High Vol),High Moving,South
2023-04-26,196,Part-002 (High Vol),High Moving,South
2023-04-27,196,Part-002 (High Vol),High Moving,South
2023-04-28,223,Part-002 (High Vol),High Moving,South
2023-04-29,210,Part-002 (High Vol),High Moving,South
2023-04-30,216,Part-002 (High Vol),High Moving,South
2023-05-01,216,Part-002 (High Vol),High Moving,South
2023-05-02,218,Part-002 (High Vol),High Moving,South
2023-05-03,210,Part-002 (High Vol),High Moving,South
2023-05-04,247,Part-002 (High Vol),High Moving,South
2023-05-05,220,Part-002 (High Vol),High Moving,South
2023-05-06,211,Part-002 (High Vol),High Moving,South
2023-05-07,215,Part-002 (High Vol),High Moving,South
2023-05-08,217,Part-002 (High Vol),High Moving,South
2023-05-09,261,Part-002 (High Vol),High Moving,South
2023-05-10,215,Part-002 (High Vol),High Moving,South
2023-05-11,244,Part-002 (High Vol),High Moving,South
2023-05-12,243,Part-002 (High Vol),High Moving,South
2023-05-13,233,Part-002 (High Vol),High Moving,South
2023-05-14,253,Part-002 (High Vol),High Moving,South
2023-05-15,253,Part-002 (High Vol),High Moving,South
2023-05-16,279,Part-002 (High Vol),High Moving,South
2023-05-17,256,Part-002 (High Vol),High Moving,South
2023-05-18,279,Part-002 (High Vol),High Moving,South
2023-05-19,253,Part-002 (High Vol),High Moving,South
2023-05-20,253,Part-002 (High Vol),High Moving,South
2023-05-21,280,Part-002 (High Vol),High Moving,South
2023-05-22,276,Part-002 (High Vol),High Moving,South
2023-05-23,257,Part-002 (High Vol),High Moving,South
2023-05-24,271,Part-002 (High Vol),High Moving,South
2023-05-25,268,Part-002 (High Vol),High Moving,South
2023-05-26,269,Part-002 (High Vol),High Moving,South
2023-05-27,240,Part-002 (High Vol),High Moving,South
2023-05-28,273,Part-002 (High Vol),High Moving,South
2023-05-29,277,Part-002 (High Vol),High Moving,South
2023-05-30,247,Part-002 (High Vol),High Moving,South
2023-05-31,266,Part-002 (High Vol),High Moving,South
2023-06-01,259,Part-002 (High Vol),High Moving,South
