date,demand_quantity,part_id,category,service_center
2023-04-21,323,Part-001 (High Vol),High Moving,South
2023-04-22,308,Part-001 (High Vol),High Moving,South
2023-04-23,292,Part-001 (High Vol),High Moving,South
2023-04-24,288,Part-001 (High Vol),High Moving,South
2023-04-25,286,Part-001 (High Vol),High Moving,South
2023-04-26,279,Part-001 (High Vol),High Moving,South
2023-04-27,284,Part-001 (High Vol),High Moving,South
2023-04-28,309,Part-001 (High Vol),High Moving,South
2023-04-29,333,Part-001 (High Vol),High Moving,South
2023-04-30,275,Part-001 (High Vol),High Moving,South
2023-05-01,266,Part-001 (High Vol),High Moving,South
2023-05-02,316,Part-001 (High Vol),High Moving,South
2023-05-03,282,Part-001 (High Vol),High Moving,South
2023-05-04,268,Part-001 (High Vol),High Moving,South
2023-05-05,294,Part-001 (High Vol),High Moving,South
2023-05-06,283,Part-001 (High Vol),High Moving,South
2023-05-07,274,Part-001 (High Vol),High Moving,South
2023-05-08,303,Part-001 (High Vol),High Moving,South
2023-05-09,306,Part-001 (High Vol),High Moving,South
2023-05-10,287,Part-001 (High Vol),High Moving,South
2023-05-11,317,Part-001 (High Vol),High Moving,South
2023-05-12,302,Part-001 (High Vol),High Moving,South
2023-05-13,312,Part-001 (High Vol),High Moving,South
2023-05-14,295,Part-001 (High Vol),High Moving,South
2023-05-15,312,Part-001 (High Vol),High Moving,South
2023-05-16,343,Part-001 (High Vol),High Moving,South
2023-05-17,342,Part-001 (High Vol),High Moving,South
2023-05-18,336,Part-001 (High Vol),High Moving,South
2023-05-19,315,Part-001 (High Vol),High Moving,South
2023-05-20,333,Part-001 (High Vol),High Moving,South
2023-05-21,322,Part-001 (High Vol),High Moving,South
2023-05-22,323,Part-001 (High Vol),High Moving,South
2023-05-23,314,Part-001 (High Vol),High Moving,South
2023-05-24,313,Part-001 (High Vol),High Moving,South
2023-05-25,337,Part-001 (High Vol),High Moving,South
2023-05-26,325,Part-001 (High Vol),High Moving,South
2023-05-27,338,Part-001 (High Vol),High Moving,South
2023-05-28,355,Part-001 (High Vol),High Moving,South
2023-05-29,328,Part-001 (High Vol),High Moving,South
2023-05-30,313,Part-001 (High Vol),High Moving,South
2023-05-31,296,Part-001 (High Vol),High Moving,South
2023-06-01,332,Part-001 (High Vol),High Moving,South
2023-06-02,306,Part-001 (High Vol),High Moving,South
2023-06-03,346,Part-001 (High Vol),High Moving,South
2023-06-04,289,Part-001 (High Vol),High Moving,South
2023-06-05,302,Part-001 (High Vol),High Moving,South
2023-06-06,308,Part-001 (High Vol),High Moving,South
2023-06-07,319,Part-001 (High Vol),High Moving,South
2023-06-08,279,Part-001 (High Vol),High Moving,South
2023-06-09,279,Part-001 (High Vol),High Moving,South
2023-06-10,281,Part-001 (High Vol),High Moving,South
2023-06-11,280,Part-001 (High Vol),High Moving,South
2023-06-12,280,Part-001 (High Vol),High Moving,South
2023-06-13,299,Part-001 (High Vol),High Moving,South
2023-06-14,287,Part-001 (High Vol),High Moving,South
2023-06-15,298,Part-001 (High Vol),High Moving,South
2023-06-16,270,Part-001 (High Vol),High Moving,South
2023-06-17,265,Part-001 (High Vol),High Moving,South
2023-06-18,294,Part-001 (High Vol),High Moving,South
2023-06-19,281,Part-001 (High Vol),High Moving,South
2023-06-20,298,Part-001 (High Vol),High Moving,South
2023-06-21,317,Part-001 (High Vol),High Moving,South
2023-06-22,306,Part-001 (High Vol),High Moving,South
2023-06-23,314,Part-001 (High Vol),High Moving,South
2023-06-24,311,Part-001 (High Vol),High Moving,South
2023-06-25,309,Part-001 (High Vol),High Moving,South
2023-06-26,299,Part-001 (High Vol),High Moving,South
2023-06-27,336,Part-001 (High Vol),High Moving,South
2023-06-28,301,Part-001 (High Vol),High Moving,South
2023-06-29,326,Part-001 (High Vol),High Moving,South
2023-06-30,302,Part-001 (High Vol),High Moving,South
2023-07-01,321,Part-001 (High Vol),High Moving,South
2023-07-02,342,Part-001 (High Vol),High Moving,South
2023-07-03,355,Part-001 (High Vol),High Moving,South
2023-07-04,343,Part-001 (High Vol),High Moving,South
2023-07-05,333,Part-001 (High Vol),High Moving,South
2023-07-06,306,Part-001 (High Vol),High Moving,South
2023-07-07,326,Part-001 (High Vol),High Moving,South
2023-07-08,333,Part-001 (High Vol),High Moving,South
2023-07-09,360,Part-001 (High Vol),High Moving,South
2023-07-10,333,Part-001 (High Vol),High Moving,South
2023-07-11,350,Part-001 (High Vol),High Moving,South
2023-07-12,348,Part-001 (High Vol),High Moving,South
2023-07-13,311,Part-001 (High Vol),High Moving,South
2023-07-14,328,Part-001 (High Vol),High Moving,South
2023-07-15,338,Part-001 (High Vol),High Moving,South
2023-07-16,338,Part-001 (High Vol),High Moving,South
2023-07-17,324,Part-001 (High Vol),High Moving,South
2023-07-18,320,Part-001 (High Vol),High Moving,South
2023-07-19,337,Part-001 (High Vol),High Moving,South
2023-07-20,316,Part-001 (High Vol),High Moving,South
2023-07-21,315,Part-001 (High Vol),High Moving,South
2023-07-22,327,Part-001 (High Vol),High Moving,South
2023-07-23,326,Part-001 (High Vol),High Moving,South
2023-07-24,296,Part-001 (High Vol),High Moving,South
2023-07-25,315,Part-001 (High Vol),High Moving,South
2023-07-26,300,Part-001 (High Vol),High Moving,South
2023-07-27,256,Part-001 (High Vol),High Moving,South
2023-07-28,297,Part-001 (High Vol),High Moving,South
2023-07-29,301,Part-001 (High Vol),High Moving,South
2023-07-30,304,Part-001 (High Vol),High Moving,South
2023-07-31,277,Part-001 (High Vol),High Moving,South
2023-08-01,268,Part-001 (High Vol),High Moving,South
2023-08-02,302,Part-001 (High Vol),High Moving,South
2023-08-03,305,Part-001 (High Vol),High Moving,South
2023-08-04,304,Part-001 (High Vol),High Moving,South
2023-08-05,298,Part-001 (High Vol),High Moving,South
2023-08-06,308,Part-001 (High Vol),High Moving,South
2023-08-07,299,Part-001 (High Vol),High Moving,South
2023-08-08,330,Part-001 (High Vol),High Moving,South
2023-08-09,299,Part-001 (High Vol),High Moving,South
2023-08-10,344,Part-001 (High Vol),High Moving,South
2023-08-11,333,Part-001 (High Vol),High Moving,South
2023-08-12,339,Part-001 (High Vol),High Moving,South
2023-08-13,333,Part-001 (High Vol),High Moving,South
2023-08-14,315,Part-001 (High Vol),High Moving,South
2023-08-15,322,Part-001 (High Vol),High Moving,South
2023-08-16,330,Part-001 (High Vol),High Moving,South
2023-08-17,332,Part-001 (High Vol),High Moving,South
2023-08-18,339,Part-001 (High Vol),High Moving,South
2023-08-19,345,Part-001 (High Vol),High Moving,South
2023-08-20,355,Part-001 (High Vol),High Moving,South
2023-08-21,323,Part-001 (High Vol),High Moving,South
2023-08-22,336,Part-001 (High Vol),High Moving,South
2023-08-23,336,Part-001 (High Vol),High Moving,South
2023-08-24,339,Part-001 (High Vol),High Moving,South
2023-08-25,356,Part-001 (High Vol),High Moving,South
2023-08-26,339,Part-001 (High Vol),High Moving,South
2023-08-27,333,Part-001 (High Vol),High Moving,South
2023-08-28,336,Part-001 (High Vol),High Moving,South
2023-08-29,335,Part-001 (High Vol),High Moving,South
2023-08-30,355,Part-001 (High Vol),High Moving,South
2023-08-31,331,Part-001 (High Vol),High Moving,South
2023-09-01,295,Part-001 (High Vol),High Moving,South
2023-09-02,307,Part-001 (High Vol),High Moving,South
2023-09-03,293,Part-001 (High Vol),High Moving,South
2023-09-04,314,Part-001 (High Vol),High Moving,South
2023-09-05,304,Part-001 (High Vol),High Moving,South
2023-09-06,319,Part-001 (High Vol),High Moving,South
2023-09-07,287,Part-001 (High Vol),High Moving,South
2023-09-08,271,Part-001 (High Vol),High Moving,South
2023-09-09,315,Part-001 (High Vol),High Moving,South
2023-09-10,279,Part-001 (High Vol),High Moving,South
2023-09-11,297,Part-001 (High Vol),High Moving,South
2023-09-12,286,Part-001 (High Vol),High Moving,South
2023-09-13,318,Part-001 (High Vol),High Moving,South
2023-09-14,313,Part-001 (High Vol),High Moving,South
2023-09-15,309,Part-001 (High Vol),High Moving,South
2023-09-16,318,Part-001 (High Vol),High Moving,South
2023-09-17,312,Part-001 (High Vol),High Moving,South
2023-09-18,341,Part-001 (High Vol),High Moving,South
2023-09-19,297,Part-001 (High Vol),High Moving,South
2023-09-20,315,Part-001 (High Vol),High Moving,South
2023-09-21,328,Part-001 (High Vol),High Moving,South
2023-09-22,303,Part-001 (High Vol),High Moving,South
2023-09-23,313,Part-001 (High Vol),High Moving,South
2023-09-24,333,Part-001 (High Vol),High Moving,South
2023-09-25,346,Part-001 (High Vol),High Moving,South
2023-09-26,345,Part-001 (High Vol),High Moving,South
2023-09-27,353,Part-001 (High Vol),High Moving,South
2023-09-28,344,Part-001 (High Vol),High Moving,South
2023-09-29,349,Part-001 (High Vol),High Moving,South
2023-09-30,348,Part-001 (High Vol),High Moving,South
2023-10-01,361,Part-001 (High Vol),High Moving,South
2023-10-02,350,Part-001 (High Vol),High Moving,South
2023-10-03,351,Part-001 (High Vol),High Moving,South
2023-10-04,318,Part-001 (High Vol),High Moving,South
2023-10-05,356,Part-001 (High Vol),High Moving,South
2023-10-06,356,Part-001 (High Vol),High Moving,South
2023-10-07,349,Part-001 (High Vol),High Moving,South
2023-10-08,349,Part-001 (High Vol),High Moving,South
2023-10-09,345,Part-001 (High Vol),High Moving,South
2023-10-10,329,Part-001 (High Vol),High Moving,South
2023-10-11,335,Part-001 (High Vol),High Moving,South
2023-10-12,313,Part-001 (High Vol),High Moving,South
2023-10-13,361,Part-001 (High Vol),High Moving,South
2023-10-14,324,Part-001 (High Vol),High Moving,South
2023-10-15,331,Part-001 (High Vol),High Moving,South
2023-10-16,333,Part-001 (High Vol),High Moving,South
2023-10-17,312,Part-001 (High Vol),High Moving,South
2023-10-18,308,Part-001 (High Vol),High Moving,South
2023-10-19,300,Part-001 (High Vol),High Moving,South
2023-10-20,321,Part-001 (High Vol),High Moving,South
2023-10-21,299,Part-001 (High Vol),High Moving,South
2023-10-22,308,Part-001 (High Vol),High Moving,South
2023-10-23,284,Part-001 (High Vol),High Moving,South
2023-10-24,304,Part-001 (High Vol),High Moving,South
2023-10-25,320,Part-001 (High Vol),High Moving,South
2023-10-26,289,Part-001 (High Vol),High Moving,South
2023-10-27,313,Part-001 (High Vol),High Moving,South
2023-10-28,320,Part-001 (High Vol),High Moving,South
2023-10-29,299,Part-001 (High Vol),High Moving,South
2023-10-30,319,Part-001 (High Vol),High Moving,South
2023-10-31,326,Part-001 (High Vol),High Moving,South
2023-11-01,335,Part-001 (High Vol),High Moving,South
2023-11-02,309,Part-001 (High Vol),High Moving,South
2023-11-03,347,Part-001 (High Vol),High Moving,South
2023-11-04,313,Part-001 (High Vol),High Moving,South
2023-11-05,334,Part-001 (High Vol),High Moving,South
2023-11-06,351,Part-001 (High Vol),High Moving,South
2023-11-07,314,Part-001 (High Vol),High Moving,South
2023-11-08,309,Part-001 (High Vol),High Moving,South
2023-11-09,328,Part-001 (High Vol),High Moving,South
2023-11-10,342,Part-001 (High Vol),High Moving,South
2023-11-11,340,Part-001 (High Vol),High Moving,South
2023-11-12,350,Part-001 (High Vol),High Moving,South
2023-11-13,379,Part-001 (High Vol),High Moving,South
2023-11-14,349,Part-001 (High Vol),High Moving,South
2023-11-15,347,Part-001 (High Vol),High Moving,South
2023-11-16,366,Part-001 (High Vol),High Moving,South
2023-11-17,357,Part-001 (High Vol),High Moving,South
2023-11-18,361,Part-001 (High Vol),High Moving,South
2023-11-19,338,Part-001 (High Vol),High Moving,South
2023-11-20,343,Part-001 (High Vol),High Moving,South
2023-11-21,374,Part-001 (High Vol),High Moving,South
2023-11-22,338,Part-001 (High Vol),High Moving,South
2023-11-23,344,Part-001 (High Vol),High Moving,South
2023-11-24,363,Part-001 (High Vol),High Moving,South
2023-11-25,333,Part-001 (High Vol),High Moving,South
2023-11-26,321,Part-001 (High Vol),High Moving,South
2023-11-27,346,Part-001 (High Vol),High Moving,South
2023-11-28,329,Part-001 (High Vol),High Moving,South
2023-11-29,329,Part-001 (High Vol),High Moving,South
2023-11-30,315,Part-001 (High Vol),High Moving,South
2023-12-01,337,Part-001 (High Vol),High Moving,South
2023-12-02,334,Part-001 (High Vol),High Moving,South
2023-12-03,316,Part-001 (High Vol),High Moving,South
2023-12-04,340,Part-001 (High Vol),High Moving,South
2023-12-05,304,Part-001 (High Vol),High Moving,South
2023-12-06,311,Part-001 (High Vol),High Moving,South
2023-12-07,329,Part-001 (High Vol),High Moving,South
2023-12-08,330,Part-001 (High Vol),High Moving,South
2023-12-09,306,Part-001 (High Vol),High Moving,South
2023-12-10,332,Part-001 (High Vol),High Moving,South
2023-12-11,314,Part-001 (High Vol),High Moving,South
2023-12-12,319,Part-001 (High Vol),High Moving,South
2023-12-13,305,Part-001 (High Vol),High Moving,South
2023-12-14,330,Part-001 (High Vol),High Moving,South
2023-12-15,320,Part-001 (High Vol),High Moving,South
2023-12-16,330,Part-001 (High Vol),High Moving,South
2023-12-17,345,Part-001 (High Vol),High Moving,South
2023-12-18,347,Part-001 (High Vol),High Moving,South
2023-12-19,376,Part-001 (High Vol),High Moving,South
2023-12-20,346,Part-001 (High Vol),High Moving,South
2023-12-21,353,Part-001 (High Vol),High Moving,South
2023-12-22,315,Part-001 (High Vol),High Moving,South
2023-12-23,361,Part-001 (High Vol),High Moving,South
2023-12-24,366,Part-001 (High Vol),High Moving,South
2023-12-25,352,Part-001 (High Vol),High Moving,South
2023-12-26,346,Part-001 (High Vol),High Moving,South
2023-12-27,359,Part-001 (High Vol),High Moving,South
2023-12-28,367,Part-001 (High Vol),High Moving,South
2023-12-29,386,Part-001 (High Vol),High Moving,South
2023-12-30,364,Part-001 (High Vol),High Moving,South
2023-12-31,341,Part-001 (High Vol),High Moving,South
2023-01-01,288,Part-002 (High Vol),High Moving,South
2023-01-02,293,Part-002 (High Vol),High Moving,South
2023-01-03,287,Part-002 (High Vol),High Moving,South
2023-01-04,325,Part-002 (High Vol),High Moving,South
2023-01-05,311,Part-002 (High Vol),High Moving,South
2023-01-06,286,Part-002 (High Vol),High Moving,South
2023-01-07,294,Part-002 (High Vol),High Moving,South
2023-01-08,312,Part-002 (High Vol),High Moving,South
2023-01-09,307,Part-002 (High Vol),High Moving,South
2023-01-10,318,Part-002 (High Vol),High Moving,South
2023-01-11,308,Part-002 (High Vol),High Moving,South
2023-01-12,339,Part-002 (High Vol),High Moving,South
2023-01-13,337,Part-002 (High Vol),High Moving,South
2023-01-14,312,Part-002 (High Vol),High Moving,South
2023-01-15,324,Part-002 (High Vol),High Moving,South
2023-01-16,309,Part-002 (High Vol),High Moving,South
2023-01-17,304,Part-002 (High Vol),High Moving,South
2023-01-18,296,Part-002 (High Vol),High Moving,South
2023-01-19,301,Part-002 (High Vol),High Moving,South
2023-01-20,295,Part-002 (High Vol),High Moving,South
2023-01-21,275,Part-002 (High Vol),High Moving,South
2023-01-22,278,Part-002 (High Vol),High Moving,South
2023-01-23,301,Part-002 (High Vol),High Moving,South
2023-01-24,288,Part-002 (High Vol),High Moving,South
2023-01-25,295,Part-002 (High Vol),High Moving,South
2023-01-26,284,Part-002 (High Vol),High Moving,South
2023-01-27,282,Part-002 (High Vol),High Moving,South
2023-01-28,282,Part-002 (High Vol),High Moving,South
2023-01-29,263,Part-002 (High Vol),High Moving,South
2023-01-30,277,Part-002 (High Vol),High Moving,South
2023-01-31,306,Part-002 (High Vol),High Moving,South
2023-02-01,270,Part-002 (High Vol),High Moving,South
2023-02-02,258,Part-002 (High Vol),High Moving,South
2023-02-03,257,Part-002 (High Vol),High Moving,South
2023-02-04,262,Part-002 (High Vol),High Moving,South
2023-02-05,285,Part-002 (High Vol),High Moving,South
2023-02-06,297,Part-002 (High Vol),High Moving,South
2023-02-07,270,Part-002 (High Vol),High Moving,South
2023-02-08,261,Part-002 (High Vol),High Moving,South
2023-02-09,296,Part-002 (High Vol),High Moving,South
2023-02-10,280,Part-002 (High Vol),High Moving,South
2023-02-11,280,Part-002 (High Vol),High Moving,South
2023-02-12,304,Part-002 (High Vol),High Moving,South
2023-02-13,280,Part-002 (High Vol),High Moving,South
2023-02-14,304,Part-002 (High Vol),High Moving,South
2023-02-15,300,Part-002 (High Vol),High Moving,South
2023-02-16,315,Part-002 (High Vol),High Moving,South
2023-02-17,318,Part-002 (High Vol),High Moving,South
2023-02-18,294,Part-002 (High Vol),High Moving,South
2023-02-19,327,Part-002 (High Vol),High Moving,South
2023-02-20,288,Part-002 (High Vol),High Moving,South
2023-02-21,290,Part-002 (High Vol),High Moving,South
2023-02-22,293,Part-002 (High Vol),High Moving,South
2023-02-23,306,Part-002 (High Vol),High Moving,South
2023-02-24,326,Part-002 (High Vol),High Moving,South
2023-02-25,307,Part-002 (High Vol),High Moving,South
2023-02-26,311,Part-002 (High Vol),High Moving,South
2023-02-27,292,Part-002 (High Vol),High Moving,South
2023-02-28,304,Part-002 (High Vol),High Moving,South
2023-03-01,330,Part-002 (High Vol),High Moving,South
2023-03-02,289,Part-002 (High Vol),High Moving,South
2023-03-03,311,Part-002 (High Vol),High Moving,South
2023-03-04,291,Part-002 (High Vol),High Moving,South
2023-03-05,285,Part-002 (High Vol),High Moving,South
2023-03-06,304,Part-002 (High Vol),High Moving,South
2023-03-07,308,Part-002 (High Vol),High Moving,South
2023-03-08,272,Part-002 (High Vol),High Moving,South
2023-03-09,301,Part-002 (High Vol),High Moving,South
2023-03-10,285,Part-002 (High Vol),High Moving,South
2023-03-11,284,Part-002 (High Vol),High Moving,South
2023-03-12,260,Part-002 (High Vol),High Moving,South
2023-03-13,281,Part-002 (High Vol),High Moving,South
2023-03-14,276,Part-002 (High Vol),High Moving,South
2023-03-15,290,Part-002 (High Vol),High Moving,South
2023-03-16,298,Part-002 (High Vol),High Moving,South
2023-03-17,289,Part-002 (High Vol),High Moving,South
2023-03-18,261,Part-002 (High Vol),High Moving,South
2023-03-19,275,Part-002 (High Vol),High Moving,South
2023-03-20,299,Part-002 (High Vol),High Moving,South
2023-03-21,279,Part-002 (High Vol),High Moving,South
2023-03-22,285,Part-002 (High Vol),High Moving,South
2023-03-23,253,Part-002 (High Vol),High Moving,South
2023-03-24,262,Part-002 (High Vol),High Moving,South
2023-03-25,279,Part-002 (High Vol),High Moving,South
2023-03-26,237,Part-002 (High Vol),High Moving,South
2023-03-27,306,Part-002 (High Vol),High Moving,South
2023-03-28,291,Part-002 (High Vol),High Moving,South
2023-03-29,273,Part-002 (High Vol),High Moving,South
2023-03-30,310,Part-002 (High Vol),High Moving,South
2023-03-31,314,Part-002 (High Vol),High Moving,South
2023-04-01,298,Part-002 (High Vol),High Moving,South
2023-04-02,306,Part-002 (High Vol),High Moving,South
2023-04-03,282,Part-002 (High Vol),High Moving,South
2023-04-04,299,Part-002 (High Vol),High Moving,South
2023-04-05,302,Part-002 (High Vol),High Moving,South
2023-04-06,320,Part-002 (High Vol),High Moving,South
2023-04-07,329,Part-002 (High Vol),High Moving,South
2023-04-08,329,Part-002 (High Vol),High Moving,South
2023-04-09,302,Part-002 (High Vol),High Moving,South
2023-04-10,338,Part-002 (High Vol),High Moving,South
2023-04-11,301,Part-002 (High Vol),High Moving,South
2023-04-12,301,Part-002 (High Vol),High Moving,South
2023-04-13,294,Part-002 (High Vol),High Moving,South
2023-04-14,333,Part-002 (High Vol),High Moving,South
2023-04-15,308,Part-002 (High Vol),High Moving,South
2023-04-16,325,Part-002 (High Vol),High Moving,South
2023-04-17,314,Part-002 (High Vol),High Moving,South
2023-04-18,308,Part-002 (High Vol),High Moving,South
2023-04-19,280,Part-002 (High Vol),High Moving,South
2023-04-20,327,Part-002 (High Vol),High Moving,South
2023-04-21,289,Part-002 (High Vol),High Moving,South
2023-04-22,314,Part-002 (High Vol),High Moving,South
2023-04-23,298,Part-002 (High Vol),High Moving,South
2023-04-24,298,Part-002 (High Vol),High Moving,South
2023-04-25,291,Part-002 (High Vol),High Moving,South
2023-04-26,278,Part-002 (High Vol),High Moving,South
2023-04-27,260,Part-002 (High Vol),High Moving,South
2023-04-28,279,Part-002 (High Vol),High Moving,South
2023-04-29,291,Part-002 (High Vol),High Moving,South
2023-04-30,281,Part-002 (High Vol),High Moving,South
2023-05-01,280,Part-002 (High Vol),High Moving,South
2023-05-02,275,Part-002 (High Vol),High Moving,South
2023-05-03,270,Part-002 (High Vol),High Moving,South
2023-05-04,291,Part-002 (High Vol),High Moving,South
2023-05-05,256,Part-002 (High Vol),High Moving,South
2023-05-06,278,Part-002 (High Vol),High Moving,South
2023-05-07,322,Part-002 (High Vol),High Moving,South
2023-05-08,273,Part-002 (High Vol),High Moving,South
2023-05-09,278,Part-002 (High Vol),High Moving,South
2023-05-10,290,Part-002 (High Vol),High Moving,South
2023-05-11,284,Part-002 (High Vol),High Moving,South
2023-05-12,313,Part-002 (High Vol),High Moving,South
2023-05-13,309,Part-002 (High Vol),High Moving,South
2023-05-14,305,Part-002 (High Vol),High Moving,South
2023-05-15,284,Part-002 (High Vol),High Moving,South
2023-05-16,314,Part-002 (High Vol),High Moving,South
2023-05-17,326,Part-002 (High Vol),High Moving,South
2023-05-18,314,Part-002 (High Vol),High Moving,South
2023-05-19,305,Part-002 (High Vol),High Moving,South
2023-05-20,326,Part-002 (High Vol),High Moving,South
2023-05-21,321,Part-002 (High Vol),High Moving,South
2023-05-22,355,Part-002 (High Vol),High Moving,South
2023-05-23,340,Part-002 (High Vol),High Moving,South
2023-05-24,330,Part-002 (High Vol),High Moving,South
2023-05-25,319,Part-002 (High Vol),High Moving,South
2023-05-26,338,Part-002 (High Vol),High Moving,South
2023-05-27,323,Part-002 (High Vol),High Moving,South
2023-05-28,324,Part-002 (High Vol),High Moving,South
2023-05-29,340,Part-002 (High Vol),High Moving,South
2023-05-30,339,Part-002 (High Vol),High Moving,South
2023-05-31,304,Part-002 (High Vol),High Moving,South
2023-06-01,294,Part-002 (High Vol),High Moving,South
